Date,Open,High,Low,Close,Volume,Quote Volume
2014-08-13,0.01,0.01,0.01,0.01,15611000,140532.06
2014-08-14,0.01,0.01,0.01,0.01,40000,366.2
2014-08-15,0.01,0.01,0.01,0.01,49000,425.0
2014-08-16,0.01,0.01,0.01,0.01,39000,338.56
2014-08-17,0.01,0.01,0.01,0.01,203000,1266.46
2014-08-18,0.01,0.01,0.01,0.01,434000,2810.87
2014-08-19,0.01,0.01,0.01,0.01,839000,5734.7
2014-08-20,0.01,0.01,0.01,0.01,1168000,8197.32
2014-08-21,0.01,0.01,0.01,0.01,0,0
2014-08-22,0.01,0.01,0.01,0.01,6000,37.47
2014-08-23,0.01,0.01,0.01,0.01,5000,42.32
2014-08-24,0.01,0.01,0.01,0.01,0,0
2014-08-25,0.01,0.01,0.01,0.01,94000,792.44
2014-08-26,0.01,0.01,0.01,0.01,8381000,76510.79
2014-08-27,0.01,0.01,0.01,0.01,1001000,8662.95
2014-08-28,0.01,0.01,0.01,0.01,4900000,41410.84
2014-08-29,0.01,0.01,0.01,0.01,7452000,59170.74
2014-08-30,0.01,0.01,0.01,0.01,7556000,59080.35
2014-08-31,0.01,0.01,0.01,0.01,9422000,76303.65
2014-09-01,0.01,0.01,0.01,0.01,10945000,88233.65
2014-09-02,0.01,0.01,0.01,0.01,13796000,109862.34
2014-09-03,0.01,0.01,0.01,0.01,22997000,189465.12
2014-09-04,0.01,0.01,0.01,0.01,61134000,570415.67
2014-09-05,0.01,0.01,0.01,0.01,83869000,822085.85
2014-09-06,0.01,0.01,0.01,0.01,119738000,1407564.25
2014-09-07,0.01,0.01,0.01,0.01,120889000,1470502.62
2014-09-08,0.01,0.01,0.01,0.01,107793000,1173106.3
2014-09-09,0.01,0.01,0.01,0.01,62379000,701712.42
2014-09-10,0.01,0.01,0.01,0.01,30977000,371703.2
2014-09-11,0.01,0.01,0.01,0.01,20948000,250608.54
2014-09-12,0.01,0.01,0.01,0.01,20486000,253674.54
2014-09-13,0.01,0.02,0.01,0.02,24603000,347200.91
2014-09-14,0.02,0.03,0.02,0.02,40468000,788514.74
2014-09-15,0.02,0.02,0.02,0.02,28332000,584081.82
2014-09-16,0.02,0.02,0.02,0.02,21307000,406581.75
2014-09-17,0.02,0.02,0.02,0.02,23719000,404341.62
2014-09-18,0.02,0.02,0.02,0.02,21587000,387739.92
2014-09-19,0.02,0.02,0.02,0.02,23879000,418673.18
2014-09-20,0.02,0.02,0.02,0.02,20986000,366706.17
2014-09-21,0.02,0.02,0.02,0.02,25496000,451005.52
2014-09-22,0.02,0.02,0.02,0.02,20355000,362048.81
