Date,Open,High,Low,Close,Volume,Quote Volume
2020-05-08,46.52,47.88,44.52,45.74,314328.36,14435514.59
2020-05-09,45.74,47.08,44.57,45.54,209053.68,9625068.08
2020-05-10,45.54,45.56,38.51,40.92,490168.81,20558749.06
2020-05-11,40.92,43.12,38.26,39.2,347260.98,14201322.7
2020-05-12,39.2,42.35,38.08,40.37,362040.72,14597553.47
2020-05-13,40.37,42.8,39.19,41.74,363709.06,14873663.41
2020-05-14,41.74,43.96,41.61,43.24,251042.71,10753598.81
2020-05-15,43.24,43.61,41.3,42.19,224713.71,9529590.4
2020-05-16,42.19,45.85,42.07,45.37,210892.06,9405344.41
2020-05-17,45.37,48.54,44.94,46.36,499646.11,23574308.56
2020-05-18,46.36,51.12,46.23,49.23,430436.45,21080426.29
2020-05-19,49.23,49.29,46.14,47.49,323605.22,15335574.59
2020-05-20,47.49,47.49,43.56,43.96,278721.7,12550815.53
2020-05-21,43.96,46.21,41.17,45.82,408559.2,17836810.8
2020-05-22,45.82,51.49,43.87,48.35,497872.5,23503818.13
2020-05-23,48.35,48.43,44.77,46.08,299820.93,14004863.33
2020-05-24,46.08,46.08,41.68,41.68,420050.42,18527010.44
2020-05-25,41.68,49.4,41.05,45.2,666208.74,29467187.19
2020-05-26,45.2,46.44,42.83,43.37,280233.76,12378974.41
2020-05-27,43.37,46.26,43.37,44.78,458637.56,20420473.11
2020-05-28,44.78,44.78,42.77,43.5,494657.76,21578801.97
2020-05-29,43.5,44.9,42.72,43.77,203646.11,8895970.87
2020-05-30,43.77,45.35,42.91,44.35,645292.69,28638133.4
2020-05-31,44.35,44.8,42.95,43.24,260253.87,11406113.17
2020-06-01,43.24,44.79,42.95,43.45,259276.53,11353384.5
2020-06-02,43.45,44.29,41.37,42.55,365203.3,15580958.59
2020-06-03,42.55,44.56,42.55,44.25,340146.2,14838092.25
2020-06-04,44.25,44.52,42.38,44.19,251743.3,11009158.98
2020-06-05,44.19,52.83,43.52,49.82,827534,40331094.17
2020-06-06,49.82,49.82,46.09,47.23,337450.17,16011657.04
2020-06-07,47.23,47.23,44.68,46.25,196128.55,8999365.97
2020-06-08,46.25,51.41,46.18,50.41,308662.73,15081754.37
2020-06-09,50.41,50.55,46.93,49.56,160332.6,7778608.97
2020-06-10,49.56,50.57,47.95,48.71,191561.78,9442876.95
2020-06-11,48.71,49.25,43.08,43.43,356881.23,16492964.58
2020-06-12,43.43,46.07,43.07,45.1,230086.47,10265180.8
2020-06-13,45.1,46.27,44.42,46.27,178291.83,8046590.33
2020-06-14,46.27,46.8,43.85,44.53,262323.69,11804471.92
2020-06-15,44.53,44.67,41.09,43.35,282199.15,12033497.51
2020-06-16,43.35,44.91,43.1,44.64,150378.56,6658862.43
2020-06-17,44.64,45.0,43.05,44.49,130661.46,5765014.74
2020-06-18,44.49,49.57,44.26,47.28,350427.04,16576210.27
2020-06-19,47.28,63.8,47.02,52.17,1462724.35,81829352.43
2020-06-20,52.17,52.69,47.74,49.32,356109.37,17455479.8
2020-06-21,49.32,57.25,48.67,51.12,338407.7,17971223.07
2020-06-22,51.12,57.27,48.9,55.24,342589.15,18029715.5
2020-06-23,55.24,58.31,52.79,53.43,317831.96,17412190.12
2020-06-24,53.43,60.66,52.25,55.74,737231.62,41365474.71
2020-06-25,55.74,57.73,52.52,53.66,520107.44,28090784.09
2020-06-26,53.66,57.1,51.2,55.93,247350.96,13431127.27
2020-06-27,55.93,56.38,50.93,53.99,313477.67,16731235.06
2020-06-28,53.99,64.28,51.75,60.38,691534.73,41410048.19
2020-06-29,60.38,66.92,58.09,63.79,343062.49,21784190.3
2020-06-30,63.79,78.06,63.79,64.88,837086.03,59373472.34
2020-07-01,64.88,68.25,61.6,62.84,316623.14,20350781.41
2020-07-02,62.84,63.32,56.04,57.97,493271.81,28963778.22
2020-07-03,57.97,58.7,56.29,57.5,131484.71,7526136.3
2020-07-04,57.5,61.86,57.02,58.21,217372.44,12878155.7
2020-07-05,58.21,58.51,47.8,51.88,449066.96,23332608.47
2020-07-06,51.88,53.96,50.88,53.09,180940.89,9485623.0
2020-07-07,53.09,58.44,52.4,56.49,273292.76,15220243.87
2020-07-08,56.49,62.19,55.59,59.62,498334.87,29599773.03
2020-07-09,59.62,66.32,56.3,63.82,570748.73,35280047.16
2020-07-10,63.82,70.45,62.96,68.67,307214.85,20499478.92
2020-07-11,68.67,69.74,64.26,69.29,296720.4,19887068.64
2020-07-12,69.29,85.0,68.13,76.59,686310.39,52828808.08
2020-07-13,76.59,97.12,75.95,88.43,596161.92,52085557.65
2020-07-14,88.43,94.12,84.24,86.63,254828.48,22506899.22
2020-07-15,86.63,106.38,85.42,96.49,386187.89,36895080.31
2020-07-16,96.49,103.37,63.53,65.49,1403769.56,120642246.44
2020-07-17,65.49,79.84,59.3,73.44,794723.67,56251058.89
2020-07-18,73.44,74.82,69.74,72.73,297064.89,21504635.06
2020-07-19,72.73,72.76,67.25,68.95,257350.4,17870345.07
2020-07-20,68.95,69.36,63.54,65.63,435938.7,28773427.69
2020-07-21,65.63,76.73,64.11,72.37,379944.64,27156484.56
2020-07-22,72.37,83.06,72.37,78.19,648574.16,51308986.21
2020-07-23,78.19,82.71,73.98,79.31,466253.23,37301367.58
2020-07-24,79.31,79.31,72.6,74.51,181420.73,13583568.37
2020-07-25,74.51,107.49,74.51,93.77,1182661.54,109524496.01
2020-07-26,93.77,122.05,92.66,117.13,984502.24,106702743.21
2020-07-27,117.13,152.97,116.73,134.04,3078855.82,416697740.36
2020-07-28,134.04,139.47,120.62,133.81,963771.07,125236838.65
2020-07-29,133.81,156.85,118.49,123.95,1149737.5,154962860.29
2020-07-30,123.95,134.38,122.1,126.16,483535.77,61582392.45
2020-07-31,126.16,126.44,112.53,114.76,567535.32,68166280.89
2020-08-01,114.76,125.09,112.15,114.74,385709.06,45681530.27
2020-08-02,114.74,131.59,104.48,129.83,799871.41,95790291.65
2020-08-03,129.83,138.08,125.36,135.63,571733.45,75871536.81
2020-08-04,135.63,146.88,134.51,140.06,684582.68,96230727.9
2020-08-05,140.06,141.63,128.5,130.87,509886.14,68206632.78
2020-08-06,130.87,166.64,130.4,164.5,1010164.48,154328016.57
2020-08-07,164.5,164.77,140.57,156.19,1046049.01,160649690.17
2020-08-08,156.19,193.06,151.63,185.6,876487.71,149968478.82
2020-08-09,185.6,202.72,172.01,199.6,1024769.69,188483438.73
2020-08-10,199.6,254.58,188.65,234.42,1861039.18,414862478.85
2020-08-11,234.42,261.14,205.21,245.91,3926660.76,921741213.04
2020-08-12,245.91,292.64,230.19,280.86,2573600.32,680078846.94
2020-08-13,280.86,308.56,263.58,279.31,2610583.4,746540187.53
2020-08-14,279.31,281.91,248.84,255.62,2073281.32,547813150.39
2020-08-15,255.62,279.5,236.58,237.6,1495894.15,381790967.59
2020-08-16,237.6,260.43,234.21,253.8,1000124.02,249846928.64
2020-08-17,253.8,254.1,232.21,232.8,1074153.9,258971651.48
2020-08-18,232.8,276.48,214.23,249.39,3637511.24,887163338.68
2020-08-19,249.39,261.52,210.77,216.5,2023865.85,462086422.12
2020-08-20,216.5,258.59,216.5,240.53,1728576.94,414385690.62
2020-08-21,240.53,242.12,217.29,220.18,1635505.87,377099529.36
2020-08-22,220.18,239.77,206.6,226.11,1449844.3,319628867.03
2020-08-23,226.11,255.36,226.03,243.94,1480090.89,356525082.49
2020-08-24,243.94,271.27,238.99,247.97,1665853.35,424141019.15
2020-08-25,247.97,249.67,222.8,241.58,1552868.93,363957559.01
2020-08-26,241.58,281.36,236.56,265.05,2761354.64,721997516.58
2020-08-27,265.05,286.47,242.16,254.72,2819035.66,739249320.84
2020-08-28,254.72,317.99,252.49,293.2,3081736.87,880425236.13
2020-08-29,293.2,300.12,276.42,289.44,1608223.53,463982996.37
2020-08-30,289.44,343.86,285.54,324.21,2344341.91,754677363.29
2020-08-31,324.21,358.19,300.19,349.07,1921037.26,629485550.01
2020-09-01,349.07,363.49,315.12,316.81,1620803.05,548623373.23
2020-09-02,316.81,318.69,264.78,305.76,2789635.81,829291526.89
2020-09-03,305.76,326.52,253.43,258.07,4174860.09,1207895812.51
2020-09-04,258.07,281.21,232.92,259.29,2724581.49,705338258.57
2020-09-05,259.29,268.19,155.8,190.74,5397211.65,1059043400.28
2020-09-06,190.74,232.92,166.67,226.7,3435356.73,689924439.03
2020-09-07,226.7,233.95,174.95,215.0,3058120.68,609579789.85
2020-09-08,215.0,217.02,176.2,182.12,1816106.6,342982694.63
2020-09-09,182.12,281.84,174.9,264.19,7365086.42,1785975559.41
2020-09-10,264.19,283.16,242.86,255.77,4707143.68,1231369947.84
2020-09-11,255.77,257.86,223.85,249.89,2464409.36,586759097.82
2020-09-12,249.89,254.39,231.69,244.83,1294258.99,315297792.87
2020-09-13,244.83,255.13,220.92,239.6,2229605.03,528489346.24
2020-09-14,239.6,259.19,226.25,239.77,3609512.44,883791887.91
2020-09-15,239.77,244.66,213.2,215.58,1894880.92,438122410.93
2020-09-16,215.58,215.58,179.43,186.32,5278425.7,1012872750.04
2020-09-17,186.32,216.04,174.15,212.34,5852782.08,1118876090.59
2020-09-18,212.34,232.46,200.76,229.46,8260688.41,1803027239.8
2020-09-19,229.46,239.41,218.41,223.09,1793666.08,407069044.73
2020-09-20,223.09,223.36,198.87,210.67,1786831.63,377358184.75
2020-09-21,210.67,223.5,182.75,203.67,4261693.39,849049848.1
2020-09-22,203.67,221.18,195.3,214.11,5550959.66,1182160584.43
2020-09-23,214.11,226.8,199.56,210.45,16448330.0,3586442938.59
2020-09-24,210.45,240.56,208.76,232.56,15230584.59,3390126241.95
2020-09-25,232.56,241.8,214.31,235.44,7376474.54,1673716790.91
2020-09-26,235.44,237.94,224.63,230.82,1893281.52,435161806.13
2020-09-27,230.82,234.35,221.34,232.83,3668406.69,844993576.49
2020-09-28,232.83,236.77,214.89,218.0,9465524.25,2125075243.89
2020-09-29,218.0,222.74,213.49,217.5,1412734.79,307518726.42
2020-09-30,217.5,219.65,208.66,213.04,5743948.32,1233553005.22
2020-10-01,213.04,219.61,196.14,210.12,2448836.37,504865171.3
2020-10-02,210.12,210.88,179.67,192.48,4737954.22,896040196.85
2020-10-03,192.48,195.46,186.58,186.84,7843740.85,1513734169.26
