Date,Open,High,Low,Close,Volume,Quote Volume
2011-02-10,49.53,50.25,39.08,44.78,26559.64,1168016.18
2011-02-11,44.78,49.79,42.4,48.84,13299.18,603106.47
2011-02-12,48.84,49.29,45.21,49.27,4118.92,198713.67
2011-02-13,49.27,49.29,46.56,47.92,3240.64,155103.68
2011-02-14,47.92,49.29,46.97,48.82,7096.55,342423.72
2011-02-15,48.82,49.25,47.05,47.76,8616.58,413301.44
2011-02-16,47.76,47.77,46.41,46.56,7192.38,339275.78
2011-02-17,46.56,47.73,46.2,47.11,4009.84,189554.91
2011-02-18,47.11,47.11,35.68,40.59,36948.16,1477329.04
2011-02-19,40.59,44.25,37.82,42.85,3798.71,155990.74
2011-02-20,42.85,42.85,37.48,39.0,9974.05,383953.02
2011-02-21,39.0,39.72,37.42,37.57,1700.12,64638.52
2011-02-22,37.57,42.52,37.42,39.37,12095.26,481784.36
2011-02-23,39.37,42.63,39.28,40.63,6718.87,273449.02
2011-02-24,40.63,45.45,40.63,45.09,13418.68,577710.82
2011-02-25,45.09,45.45,41.27,41.28,4461.06,193722.81
2011-02-26,41.28,43.96,41.25,43.42,4744.41,201791.68
2011-02-27,43.42,43.42,40.33,40.33,23268.75,977853.69
2011-02-28,40.33,41.69,38.3,38.99,4651.67,185827.22
2011-03-01,38.99,43.87,38.21,41.36,22569.78,962384.9
2011-03-02,41.36,42.25,40.87,42.2,2741.87,113781.2
2011-03-03,42.2,42.32,40.86,42.28,2746.67,113494.84
2011-03-04,42.28,42.28,40.49,40.49,2711.89,110968.86
2011-03-05,40.49,41.29,37.4,40.9,12570.59,499357.79
2011-03-06,40.9,40.9,36.39,40.03,12626.49,484086.18
2011-03-07,40.03,40.92,38.01,39.84,15271.27,609007.05
2011-03-08,39.84,39.88,38.27,39.2,4527.85,177163.43
2011-03-09,39.2,39.21,38.21,38.75,4546.05,174485.96
2011-03-10,38.75,42.16,38.2,42.16,8869.01,356828.53
2011-03-11,42.16,42.19,38.9,39.8,3725.51,149312.28
2011-03-12,39.8,41.59,39.76,41.48,4822.83,195190.75
2011-03-13,41.48,41.48,40.3,40.33,660.31,26905.41
2011-03-14,40.33,40.67,39.63,40.3,5269.23,210624.07
2011-03-15,40.3,40.47,39.25,39.41,2732.16,108792.14
2011-03-16,39.41,39.8,37.71,38.79,7929.61,304947.59
2011-03-17,38.79,39.73,36.69,37.26,7159.78,272785.8
